NAME,MCAP,CMP,PE,Earning1,Earning2,Earning3,Earning4,DebtScore1,DebtScore2,DebtScore3,DebtScore4,DebtScore5,CashScore,IV-Max,IV-Avg,IV-Min,CAGR-Max,CAGR-Avg,CAGR-Min,ReturnMultiple-Max,ReturnMultiple-Avg,ReturnMultiple-Min
BHILWARA SPINNERS LTD,9.8,14.5,16.896551724137932,6.0,5.0,5.0,5.0,10.0,10.0,10.0,8.0,0.0,0.0,-530.4592628596171,-331.04282329661396,-228.38135441041237,,,,-213.9927254551339,-131.78038942920915,-89.43622422273594
BHILWARA TECHNICAL TEXTILES LTD,37.3,6.39,42.386363636363626,3.0,6.0,5.0,6.0,10.0,10.0,10.0,8.0,6.0,1.0,0.7751036961287455,0.4996844259684874,0.357895981163341,-0.03727473278483828,-0.08172875597246854,-0.11534535668712542,0.6839489740784183,0.4262946129356569,0.2935875356065683
BHORUKA ALUMINIUM LTD,1.59,0.29,-13.250000000000002,0.0,0.0,0.0,0.0,8.0,7.0,0.0,8.0,0.0,4.0,-17.821244390645358,-11.125906687123395,-7.67908352229815,,,,-359.31421933313675,-221.30168779481133,-150.2171557340801
BIGBLOC CONSTRUCTION LTD,115.95,81.9,-41.70863309352518,3.0,2.0,2.0,1.0,0.0,0.0,10.0,8.0,0.0,2.0,-109.22061862751403,-68.1506918076372,-47.00750509937546,,,,-7.802043109225421,-4.804371462645539,-3.260395101269405
BIHAR SPONGE IRON LTD,43.57,4.83,32.03676470588234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,7.702810896054311,4.821551550111999,3.3382519919374967,0.2497945995186317,0.19077646988953245,0.14565446850338315,9.297933528854402,5.7319506505336095,3.8952607397219867
BIL ENERGY SYSTEM LTD,11.63,0.55,-0.8104529616724739,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,-0.0997725233435226,-0.061757498743489195,-0.04218700458695545,,,,-1.070563058173849,-0.6573856002794161,-0.44457502485487804
BILCARE LTD,125.14,53.15,2.5234926396450894,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,5.0,2147.7352298965448,1341.3189019407225,926.1681503618598,0.7271273057318315,0.6454354184065991,0.5829275816121815,236.18020969970138,145.481715541094,98.76668217409001
BILLWIN INDUSTRIES LTD,4.82,22.6,,2.0,1.0,1.0,0.0,3.0,2.0,10.0,8.0,0.0,1.0,-1391.2127202408544,-868.5689502291835,-599.5069950002187,,,,-359.91906780705386,-221.6766338174274,-150.47368853734432
BIMETAL BEARINGS LTD,109.96,287.1,22.76604554865424,5.0,5.0,5.0,5.0,10.0,10.0,10.0,8.0,6.0,5.0,-1103.8117740171629,-688.2496544810825,-474.3143455440343,,,,-22.510898295556338,-13.858294990792107,-9.401697824066703
BINAYAKA TEX PROCESSORS LTD,37.89,533.7,-1894.4999999999563,4.0,4.0,4.0,4.0,10.0,3.0,0.0,8.0,6.0,4.0,-7847.987628461899,-4885.249267740807,-3360.003542244692,,,,-86.2538837666188,-53.069012994028775,-35.97686212865364
